data,hora,Casa,resultado,visitante,Jornada,link,numero,evento,numero2,evento2,nome,nome2
2022-10-01,20:30,Vitória SC,0-0,Benfica,J8,0-0,,,22,,,Chiquinho
2022-10-01,20:30,Vitória SC,0-0,Benfica,J8,0-0,,,17,Entrou 81/,,Diogo Gonçalves
2022-10-01,20:30,Vitória SC,0-0,Benfica,J8,0-0,,,33,Entrou 71/,,Petar Musa
2022-10-01,20:30,Vitória SC,0-0,Benfica,J8,0-0,,,93,Entrou 71/,,Julian Draxler
2022-10-01,20:30,Vitória SC,0-0,Benfica,J8,0-0,,,,,,Roger Schmidt
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,1,,,,Paulo Vítor,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,77,,,,João Correia,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,3,,,,Nélson Monte,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,26,Amarelo 24 /,,,Carlos Ponck,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,5,Amarelo 28 /,,,Bruno Langa,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,8,Saiu 69/,,,João Mendes,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,21,Amarelo 36 /,,,Ricardo Guima,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,10,Assistencia 39  /,,,João Teixeira (C),
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,20,Saiu 59/,,,Juninho Vieira,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,23,Golo 39  /,,,Héctor Hernández,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,28,Saiu 69/,,,Jonny Arriba,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,31,,,,Rodrigo Moura,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,2,,,,Habib Sylla,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,44,,,,João Queirós,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,12,,,,Sandro Cruz,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,14,Entrou 69/,,,Sidy Sarr,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,70,,,,Hélder Morim,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,7,Entrou 59/,,,Luther Singh,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,9,,,,Patrick Fernandes,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,17,Entrou 69/,,,Issah Abass,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,,,Vítor Campelos,
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,99,,,Daniel Figueira
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,62,,,Tiago Santos
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,3,,,Bernardo Vital
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,23,,,Pedro Álvaro
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,31,Saiu 53/,,Joãozinho (C)
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,32,Amarelo 79 /,,Loreintz Rosier
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,10,MissPenalty 25  /,,Francisco Geraldes
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,20,Amarelo 42 /Saiu 65/,,João Carvalho
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,21,Assistencia 76  /Amarelo 90+2 /Saiu 85/,,Tiago Gouveia
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,79,Saiu 65/,,Erison Danilo
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,7,Golo 76  /Saiu 85/,,Rodrigo Martins
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,13,,,Pedro Silva
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,4,,,Lucas Áfrico
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,22,Entrou 85/,,Shaquil Delos
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,78,Entrou 53/,,Tiago Araújo
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,95,Entrou 65/,,James Léa-Siliki
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,8,Entrou 85/,,Serginho
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,9,Entrou 65/,,Alejandro Marqués
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,29,,,Gilson Benchimol
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,90,,,Dele Yusuf
2022-10-01,18:00,GD Chaves,1-1,Estoril Praia,J8,1-1,,,,,,Nélson Veríssimo
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,97,,,,Fabijan Buntic,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,82,Assistencia 14  /Saiu 87/,,,Tomás Silva,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,4,Amarelo 47 /,,,Ivanildo Fernandes,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,5,Golo 14  /,,,Anderson Jesus,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,24,Amarelo 44 /,,,Kiki Afonso (C),
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,6,Saiu 20/,,,Claudemir,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,19,Saiu 86/,,,Alex Méndez,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,20,,,,Samu Silva,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,10,,,,Kiko Bondoso,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,11,Saiu 58/,,,Alexander Schmidt,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,79,Amarelo 2 /Saiu 86/,,,Nuno Moreira,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,31,,,,Manuel Baldé,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,7,Entrou 87/,,,Carlos Isaac,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,25,,,,Mohamed Aidara,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,23,Entrou 86/,,,Osama Rashid,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,8,Entrou 20/,,,Raphael Guzzo,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,17,,,,Diego Rosa,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,9,Entrou 58/,,,Milutin Osmajic,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,22,Entrou 86/,,,Kévin Zohi,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,29,,,,Andrés Sarmiento,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,,,,,Álvaro Pacheco,
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,,,32,,,Kosuke Nakamura
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,,,18,,,Fahd Moufi (C)
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,,,22,Saiu 80/,,Filipe Relvas
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,,,44,Amarelo 16 /,,Pedrão
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,,,19,Saiu 71/,,Gonçalo Costa
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,,,6,Saiu 32/,,Henrique Jocú
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,,,38,Saiu 72/,,Paulo Estrela
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,,,20,,,Luquinha
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,,,8,Saiu 71/,,Ewerton
2022-10-01,15:30,FC Vizela,1-0,Portimonense,J8,1-0,,,70,,,Rui Gomes
